0, 50.0
1, -27.0
2, 55.0
3, -19.0
4, 3.0
5, 24.0
6, 66.0
7, 113.0
8, 63.0
9, 122.0
10, 139.0
11, 160.0
12, 144.0
13, 149.0
14, 274.0
15, 232.0
16, 312.0
17, 345.0
18, 383.0
19, 363.0
20, 486.0
21, 436.0
22, 485.0
23, 564.0
24, 667.0
25, 660.0
26, 763.0
27, 804.0
28, 879.0
29, 933.0
30, 917.0
31, 993.0
32, 1117.0
33, 1199.0
34, 1271.0
35, 1277.0
36, 1354.0
37, 1411.0
38, 1547.0
39, 1567.0
40, 1662.0
41, 1782.0
42, 1803.0
43, 1968.0
44, 2077.0
45, 2156.0
46, 2224.0
47, 2343.0
48, 2374.0
49, 2536.0
50, 2615.0
51, 2745.0
52, 2845.0
53, 2930.0
54, 3005.0
55, 3111.0
56, 3286.0
57, 3343.0
58, 3464.0
59, 3570.0
60, 3757.0
61, 3894.0
62, 3929.0
63, 4109.0
64, 4197.0
65, 4323.0
66, 4458.0
67, 4652.0
68, 4753.0
69, 4874.0
70, 5015.0
71, 5224.0
72, 5295.0
73, 5517.0
74, 5579.0
75, 5822.0
76, 5962.0
77, 6036.0
78, 6291.0
79, 6389.0
80, 6603.0
81, 6763.0
82, 6902.0
83, 7043.0
84, 7194.0
85, 7351.0
86, 7539.0
87, 7706.0
88, 7881.0
89, 8065.0
90, 8296.0
91, 8480.0
92, 8685.0
93, 8819.0
94, 9055.0
95, 9258.0
96, 9441.0
97, 9572.0
98, 9754.0
99, 10019.0
