0, 1288.3333333333335
1, 1791.75
2, 818.0
3, 524.2000000000003
4, 95.79999999999986
5, -638.3999999999999
6, -550.4
7, 868.7999999999997
8, 1299.0
9, 1593.4
10, 1566.7999999999997
11, 1340.4
12, 613.2000000000002
13, 2065.0
14, 2446.8
15, 3616.4
16, 4404.8
17, 5819.2
18, 4746.0
19, 4618.0
20, 5383.6
21, 5508.8
22, 4614.4
23, 5013.6
24, 4629.6
25, 3190.6
26, 2254.8
27, 2330.4
28, 2336.0
29, 3951.0
30, 4530.8
31, 6424.0
32, 6780.0
33, 7486.0
34, 6849.4
35, 8835.6
36, 8795.4
37, 10827.6
38, 11326.6
39, 13138.0
40, 13632.2
41, 14813.4
42, 14911.4
43, 15599.6
44, 14928.0
45, 15243.2
46, 15990.0
47, 16514.8
48, 16838.4
49, 18456.8
50, 18063.6
51, 18029.0
52, 18988.0
53, 20323.0
54, 20826.8
55, 21986.8
56, 21596.6
57, 21558.8
58, 23120.2
59, 24570.6
60, 26068.4
61, 27204.8
62, 27915.6
63, 28742.2
64, 28459.2
65, 28461.4
66, 29368.2
67, 31219.6
68, 31118.0
69, 32117.4
70, 34246.8
71, 35540.0
72, 36971.8
73, 39303.0
74, 41064.0
75, 42148.8
76, 44295.2
77, 44993.6
78, 44661.0
79, 46218.4
80, 47616.6
81, 48489.4
82, 49588.0
83, 51775.2
84, 52240.8
85, 53033.4
86, 53082.8
87, 53437.8
88, 53638.2
89, 55645.8
90, 55799.8
91, 57118.6
92, 59221.4
93, 61940.4
94, 61451.2
95, 63902.2
96, 64963.2
97, 65356.6
98, 64945.75
99, 66223.66666666667
