0, 50.0
1, 55.0
2, 80.0
3, 125.0
4, 190.0
5, 275.0
6, 380.0
7, 505.0
8, 650.0
9, 815.0
10, 1000.0
11, 1205.0
12, 1430.0
13, 1675.0
14, 1940.0
15, 2225.0
16, 2530.0
17, 2855.0
18, 3200.0
19, 3565.0
20, 3950.0
21, 4355.0
22, 4780.0
23, 5225.0
24, 5690.0
25, 6175.0
26, 6680.0
27, 7205.0
28, 7750.0
29, 8315.0
30, 8900.0
31, 9505.0
32, 10130.0
33, 10775.0
34, 11440.0
35, 12125.0
36, 12830.0
37, 13555.0
38, 14300.0
39, 15065.0
40, 15850.0
41, 16655.0
42, 17480.0
43, 18325.0
44, 19190.0
45, 20075.0
46, 20980.0
47, 21905.0
48, 22850.0
49, 23815.0
50, 24800.0
51, 25805.0
52, 26830.0
53, 27875.0
54, 28940.0
55, 30025.0
56, 31130.0
57, 32255.0
58, 33400.0
59, 34565.0
60, 35750.0
61, 36955.0
62, 38180.0
63, 39425.0
64, 40690.0
65, 41975.0
66, 43280.0
67, 44605.0
68, 45950.0
69, 47315.0
70, 48700.0
71, 50105.0
72, 51530.0
73, 52975.0
74, 54440.0
75, 55925.0
76, 57430.0
77, 58955.0
78, 60500.0
79, 62065.0
80, 63650.0
81, 65255.0
82, 66880.0
83, 68525.0
84, 70190.0
85, 71875.0
86, 73580.0
87, 75305.0
88, 77050.0
89, 78815.0
90, 80600.0
91, 82405.0
92, 84230.0
93, 86075.0
94, 87940.0
95, 89825.0
96, 91730.0
97, 93655.0
98, 95600.0
99, 97565.0
