0,9
1,24
2,53
3,96
4,153
5,224
6,309
7,408
8,521
9,648
10,789
11,944
12,1113
13,1296
14,1493
15,1704
16,1929
17,2168
18,2421
19,2688
20,2969
21,3264
22,3573
23,3896
24,4233
25,4584
26,4949
27,5328
28,5721
29,6128
30,6549
31,6984
32,7433
33,7896
34,8373
35,8864
36,9369
37,9888
38,10421
39,10968
40,11529
41,12104
42,12693
43,13296
44,13913
45,14544
46,15189
47,15848
48,16521
49,17208
50,17909
51,18624
52,19353
53,20096
54,20853
55,21624
56,22409
57,23208
58,24021
59,24848
60,25689
61,26544
62,27413
63,28296
64,29193
65,30104
66,31029
67,31968
68,32921
69,33888
70,34869
71,35864
72,36873
73,37896
74,38933
75,39984
76,41049
77,42128
78,43221
79,44328
80,45449
81,46584
82,47733
83,48896
84,50073
85,51264
86,52469
87,53688
88,54921
89,56168
90,57429
91,58704
92,59993
93,61296
94,62613
95,63944
96,65289
97,66648
98,68021
99,69408
