0,4156
1,-1353
2,2501
3,1368
4,-4059
5,3499
6,-1738
7,2909
8,3706
9,-898
10,-2041
11,-1323
12,-2314
13,3306
14,-1508
15,6676
16,829
17,4632
18,-599
19,5709
20,-382
21,-300
22,42
23,2564
24,81
25,2014
26,2937
27,8623
28,9968
29,10486
30,4384
31,8760
32,5912
33,5577
34,5257
35,7717
36,14310
37,14186
38,5704
39,9438
40,15610
41,16517
42,14283
43,10850
44,9791
45,9851
46,12543
47,18889
48,12299
49,14981
50,15156
51,21243
52,16933
53,16720
54,25166
55,17304
56,18973
57,21304
58,20052
59,28739
60,27228
61,31262
62,28500
63,24500
64,33637
65,32072
66,28999
67,33161
68,36752
69,35689
70,38143
71,31458
72,38633
73,41821
74,40771
75,41197
76,45377
77,40082
78,41162
79,45697
80,41396
81,44137
82,45337
83,51169
84,51172
85,49695
86,55770
87,55884
88,53568
89,59990
90,60625
91,54437
92,55344
93,59865
94,66895
95,66477
96,68535
97,68905
98,70196
99,72986
