0, -25412.909090909092
1, -20574.75
2, -21085.615384615383
3, -22100.785714285714
4, -22670.666666666668
5, -22152.125
6, -22086.764705882353
7, -19901.5
8, -16798.842105263157
9, -14755.85
10, -13181.380952380952
11, -8784.57142857143
12, -4558.380952380952
13, -7748.0
14, -4298.476190476191
15, -3129.5238095238096
16, 1731.0
17, 1185.7619047619048
18, 4471.190476190476
19, 6742.761904761905
20, 9915.714285714286
21, 13270.047619047618
22, 10700.238095238095
23, 11493.380952380952
24, 12564.52380952381
25, 14118.047619047618
26, 16528.428571428572
27, 19541.666666666668
28, 17586.52380952381
29, 17788.285714285714
30, 15228.095238095239
31, 17330.904761904763
32, 17290.285714285714
33, 17029.380952380954
34, 20560.619047619046
35, 22244.095238095237
36, 22085.285714285714
37, 18900.95238095238
38, 20767.52380952381
39, 21653.52380952381
40, 21179.714285714286
41, 19366.714285714286
42, 16552.95238095238
43, 21031.0
44, 23434.52380952381
45, 26003.04761904762
46, 25239.04761904762
47, 24439.809523809523
48, 23355.04761904762
49, 28236.619047619046
50, 28530.095238095237
51, 30064.619047619046
52, 29557.47619047619
53, 31463.714285714286
54, 29856.095238095237
55, 31941.0
56, 29612.714285714286
57, 28798.95238095238
58, 30285.95238095238
59, 31148.666666666668
60, 30599.809523809523
61, 31459.333333333332
62, 35506.333333333336
63, 36448.52380952381
64, 36794.333333333336
65, 35725.57142857143
66, 37642.619047619046
67, 40428.47619047619
68, 43490.90476190476
69, 43491.57142857143
70, 43692.333333333336
71, 42316.333333333336
72, 45876.619047619046
73, 48256.23809523809
74, 49039.47619047619
75, 50554.333333333336
76, 48157.57142857143
77, 50166.90476190476
78, 53985.57142857143
79, 55221.90476190476
80, 56696.619047619046
81, 58216.80952380953
82, 61966.333333333336
83, 63603.42857142857
84, 66053.66666666667
85, 65503.95238095238
86, 68254.09523809524
87, 68025.47619047618
88, 68389.42857142857
89, 71335.19047619047
90, 73928.4
91, 73455.21052631579
92, 76394.22222222222
93, 76341.64705882352
94, 74751.1875
95, 72685.26666666666
96, 74987.5
97, 78717.53846153847
98, 80463.66666666667
99, 79027.0
