0, 81.66666666666667
1, 158.25
2, 64.0
3, 203.2
4, 114.4
5, 52.2
6, -5.8
7, 37.0
8, 113.8
9, 310.4
10, 475.6
11, 689.2
12, 836.2
13, 921.8
14, 942.2
15, 1082.8
16, 1101.8
17, 1344.8
18, 1399.8
19, 1571.6
20, 1741.0
21, 2021.4
22, 2086.8
23, 2334.0
24, 2468.8
25, 2676.6
26, 2822.2
27, 3154.2
28, 3442.6
29, 3806.4
30, 4003.2
31, 4137.4
32, 4238.0
33, 4364.0
34, 4640.4
35, 4955.2
36, 5367.4
37, 5805.6
38, 6083.4
39, 6332.8
40, 6626.0
41, 6901.0
42, 7104.0
43, 7626.4
44, 7939.6
45, 8171.2
46, 8613.4
47, 9053.0
48, 9398.6
49, 9926.6
50, 10384.8
51, 10802.0
52, 11160.6
53, 11452.6
54, 11856.4
55, 12252.2
56, 12550.6
57, 13171.8
58, 13682.4
59, 14158.2
60, 14673.8
61, 15282.4
62, 15789.8
63, 16232.0
64, 16609.2
65, 17245.6
66, 17682.8
67, 18220.2
68, 18945.8
69, 19677.0
70, 20112.4
71, 20789.6
72, 21217.6
73, 21759.0
74, 22225.0
75, 22786.2
76, 23427.4
77, 24024.4
78, 24693.8
79, 25279.4
80, 25958.8
81, 26557.8
82, 27379.0
83, 28002.8
84, 28833.0
85, 29612.8
86, 30332.6
87, 31026.6
88, 31661.2
89, 32221.8
90, 32875.8
91, 33625.6
92, 34337.0
93, 35173.0
94, 36030.2
95, 36743.0
96, 37380.6
97, 38056.2
98, 38340.25
99, 38631.666666666664
