0, 6.0
1, 15.0
2, 32.0
3, 57.0
4, 90.0
5, 131.0
6, 180.0
7, 237.0
8, 302.0
9, 375.0
10, 456.0
11, 545.0
12, 642.0
13, 747.0
14, 860.0
15, 981.0
16, 1110.0
17, 1247.0
18, 1392.0
19, 1545.0
20, 1706.0
21, 1875.0
22, 2052.0
23, 2237.0
24, 2430.0
25, 2631.0
26, 2840.0
27, 3057.0
28, 3282.0
29, 3515.0
30, 3756.0
31, 4005.0
32, 4262.0
33, 4527.0
34, 4800.0
35, 5081.0
36, 5370.0
37, 5667.0
38, 5972.0
39, 6285.0
40, 6606.0
41, 6935.0
42, 7272.0
43, 7617.0
44, 7970.0
45, 8331.0
46, 8700.0
47, 9077.0
48, 9462.0
49, 9855.0
50, 10256.0
51, 10665.0
52, 11082.0
53, 11507.0
54, 11940.0
55, 12381.0
56, 12830.0
57, 13287.0
58, 13752.0
59, 14225.0
60, 14706.0
61, 15195.0
62, 15692.0
63, 16197.0
64, 16710.0
65, 17231.0
66, 17760.0
67, 18297.0
68, 18842.0
69, 19395.0
70, 19956.0
71, 20525.0
72, 21102.0
73, 21687.0
74, 22280.0
75, 22881.0
76, 23490.0
77, 24107.0
78, 24732.0
79, 25365.0
80, 26006.0
81, 26655.0
82, 27312.0
83, 27977.0
84, 28650.0
85, 29331.0
86, 30020.0
87, 30717.0
88, 31422.0
89, 32135.0
90, 32856.0
91, 33585.0
92, 34322.0
93, 35067.0
94, 35820.0
95, 36581.0
96, 37350.0
97, 38127.0
98, 38912.0
99, 39705.0
