0, 3.0
1, 6.0
2, 11.0
3, 18.0
4, 27.0
5, 38.0
6, 51.0
7, 66.0
8, 83.0
9, 102.0
10, 123.0
11, 146.0
12, 171.0
13, 198.0
14, 227.0
15, 258.0
16, 291.0
17, 326.0
18, 363.0
19, 402.0
20, 443.0
21, 486.0
22, 531.0
23, 578.0
24, 627.0
25, 678.0
26, 731.0
27, 786.0
28, 843.0
29, 902.0
30, 963.0
31, 1026.0
32, 1091.0
33, 1158.0
34, 1227.0
35, 1298.0
36, 1371.0
37, 1446.0
38, 1523.0
39, 1602.0
40, 1683.0
41, 1766.0
42, 1851.0
43, 1938.0
44, 2027.0
45, 2118.0
46, 2211.0
47, 2306.0
48, 2403.0
49, 2502.0
50, 2603.0
51, 2706.0
52, 2811.0
53, 2918.0
54, 3027.0
55, 3138.0
56, 3251.0
57, 3366.0
58, 3483.0
59, 3602.0
60, 3723.0
61, 3846.0
62, 3971.0
63, 4098.0
64, 4227.0
65, 4358.0
66, 4491.0
67, 4626.0
68, 4763.0
69, 4902.0
70, 5043.0
71, 5186.0
72, 5331.0
73, 5478.0
74, 5627.0
75, 5778.0
76, 5931.0
77, 6086.0
78, 6243.0
79, 6402.0
80, 6563.0
81, 6726.0
82, 6891.0
83, 7058.0
84, 7227.0
85, 7398.0
86, 7571.0
87, 7746.0
88, 7923.0
89, 8102.0
90, 8283.0
91, 8466.0
92, 8651.0
93, 8838.0
94, 9027.0
95, 9218.0
96, 9411.0
97, 9606.0
98, 9803.0
99, 10002.0
