0, -42219.0
1, -40869.0
2, 25872.0
3, -43331.0
4, 11951.0
5, -47667.0
6, -24571.0
7, -44911.0
8, -23294.0
9, -39432.0
10, -11071.0
11, 32645.0
12, -27216.0
13, -35298.0
14, -30649.0
15, -14374.0
16, -21041.0
17, 17248.0
18, 39049.0
19, 24061.0
20, 18308.0
21, 50114.0
22, 47881.0
23, -41110.0
24, 29109.0
25, 36499.0
26, 54404.0
27, -36021.0
28, 24083.0
29, 24409.0
30, 27200.0
31, 59370.0
32, -21321.0
33, -10560.0
34, -12804.0
35, 1975.0
36, 36244.0
37, 42237.0
38, -23810.0
39, 43286.0
40, -29703.0
41, 62467.0
42, 49261.0
43, 42402.0
44, 33046.0
45, 64462.0
46, 33164.0
47, -12467.0
48, 3177.0
49, 42689.0
50, 14459.0
51, -10873.0
52, 281.0
53, 72718.0
54, 39914.0
55, 41135.0
56, -14069.0
57, 19460.0
58, 19457.0
59, 78703.0
60, 49449.0
61, 2522.0
62, 51817.0
63, 89292.0
64, 8642.0
65, 76829.0
66, 15568.0
67, 16075.0
68, 18760.0
69, 21294.0
70, 31163.0
71, 32509.0
72, 74114.0
73, 20067.0
74, 79980.0
75, 17470.0
76, 81393.0
77, 44434.0
78, 83771.0
79, 19471.0
80, 82919.0
81, 20553.0
82, 77288.0
83, 101789.0
84, 105740.0
85, 40454.0
86, 26497.0
87, 57764.0
88, 96267.0
89, 44723.0
90, 52263.0
91, 63087.0
92, 111249.0
93, 108493.0
94, 71522.0
95, 68436.0
96, 75223.0
97, 76592.0
98, 52077.0
99, 145632.0
