0, -357.0
1, 345.0
2, -426.0
3, -414.0
4, 465.0
5, -62.0
6, 431.0
7, -226.0
8, 748.0
9, 584.0
10, 733.0
11, 919.0
12, 502.0
13, 917.0
14, 606.0
15, 521.0
16, 1559.0
17, 1468.0
18, 1887.0
19, 1125.0
20, 1484.0
21, 2034.0
22, 1891.0
23, 2561.0
24, 1974.0
25, 2145.0
26, 2357.0
27, 2718.0
28, 2862.0
29, 3121.0
30, 3917.0
31, 4111.0
32, 3853.0
33, 4676.0
34, 4434.0
35, 4662.0
36, 5082.0
37, 6070.0
38, 5849.0
39, 6554.0
40, 6852.0
41, 7193.0
42, 7099.0
43, 7734.0
44, 8363.0
45, 8088.0
46, 8950.0
47, 8808.0
48, 9344.0
49, 10229.0
50, 9988.0
51, 10433.0
52, 11419.0
53, 11700.0
54, 11768.0
55, 12050.0
56, 12561.0
57, 12877.0
58, 13457.0
59, 14099.0
60, 14579.0
61, 15027.0
62, 15552.0
63, 16686.0
64, 17108.0
65, 17604.0
66, 17620.0
67, 18480.0
68, 18944.0
69, 18933.0
70, 19564.0
71, 20328.0
72, 20639.0
73, 21880.0
74, 21890.0
75, 22398.0
76, 23336.0
77, 24424.0
78, 24464.0
79, 25236.0
80, 26106.0
81, 26314.0
82, 27459.0
83, 28412.0
84, 28185.0
85, 29808.0
86, 30424.0
87, 30288.0
88, 31132.0
89, 31868.0
90, 33094.0
91, 33449.0
92, 34068.0
93, 34789.0
94, 35679.0
95, 36139.0
96, 37129.0
97, 37877.0
98, 39316.0
99, 39416.0
